timestamp,test_id,pid_p,pid_i,pid_d,target_left,target_right,actual_speed_left,actual_speed_right,pos_left,pos_right,error_left,error_right
1.062845,2,9.500000,0.040000,0.300000,300,300,203.310000,215.270000,6529.000000,6293.000000,96.690000,84.730000
1.083626,2,9.500000,0.040000,0.300000,300,300,203.310000,215.270000,6565.000000,6329.000000,96.690000,84.730000
1.103903,2,9.500000,0.040000,0.300000,300,300,215.270000,215.270000,6619.000000,6382.000000,84.730000,84.730000
1.124189,2,9.500000,0.040000,0.300000,300,300,215.270000,215.270000,6655.000000,6419.000000,84.730000,84.730000
1.144466,2,9.500000,0.040000,0.300000,300,300,215.270000,215.270000,6673.000000,6437.000000,84.730000,84.730000
1.164674,2,9.500000,0.040000,0.300000,300,300,215.270000,215.270000,6709.000000,6473.000000,84.730000,84.730000
1.184931,2,9.500000,0.040000,0.300000,300,300,215.270000,215.270000,6746.000000,6509.000000,84.730000,84.730000
1.205263,2,9.500000,0.040000,0.300000,300,300,215.270000,215.270000,6782.000000,6546.000000,84.730000,84.730000
1.225730,2,9.500000,0.040000,0.300000,300,300,215.270000,215.270000,6838.000000,6601.000000,84.730000,84.730000
1.246339,2,9.500000,0.040000,0.300000,300,300,215.270000,215.270000,6875.000000,6637.000000,84.730000,84.730000
1.266899,2,9.500000,0.040000,0.300000,300,300,215.270000,215.270000,6893.000000,6656.000000,84.730000,84.730000
1.287780,2,9.500000,0.040000,0.300000,300,300,227.230000,215.270000,6949.000000,6711.000000,72.770000,84.730000
1.308470,2,9.500000,0.040000,0.300000,300,300,227.230000,215.270000,6987.000000,6748.000000,72.770000,84.730000
1.329131,2,9.500000,0.040000,0.300000,300,300,215.270000,227.230000,7006.000000,6765.000000,84.730000,72.770000
1.350126,2,9.500000,0.040000,0.300000,300,300,215.270000,227.230000,7062.000000,6822.000000,84.730000,72.770000
1.372219,2,9.500000,0.040000,0.300000,300,300,215.270000,227.230000,7099.000000,6858.000000,84.730000,72.770000
1.393473,2,9.500000,0.040000,0.300000,300,300,227.230000,227.230000,7137.000000,6896.000000,72.770000,72.770000
1.414930,2,9.500000,0.040000,0.300000,300,300,227.230000,227.230000,7194.000000,6952.000000,72.770000,72.770000
1.436713,2,9.500000,0.040000,0.300000,300,300,227.230000,227.230000,7231.000000,6989.000000,72.770000,72.770000
1.457851,2,9.500000,0.040000,0.300000,300,300,239.190000,239.190000,7270.000000,7027.000000,60.810000,60.810000
1.479140,2,9.500000,0.040000,0.300000,300,300,239.190000,239.190000,7307.000000,7065.000000,60.810000,60.810000
1.499818,2,9.500000,0.040000,0.300000,300,300,239.190000,239.190000,7346.000000,7103.000000,60.810000,60.810000
1.520914,2,9.500000,0.040000,0.300000,300,300,227.230000,215.270000,7384.000000,7141.000000,72.770000,84.730000
1.541397,2,9.500000,0.040000,0.300000,300,300,227.230000,215.270000,7423.000000,7178.000000,72.770000,84.730000
1.562436,2,9.500000,0.040000,0.300000,300,300,227.230000,215.270000,7461.000000,7217.000000,72.770000,84.730000
1.583913,2,9.500000,0.040000,0.300000,300,300,227.230000,227.230000,7499.000000,7254.000000,72.770000,72.770000
1.604849,2,9.500000,0.040000,0.300000,300,300,227.230000,227.230000,7538.000000,7293.000000,72.770000,72.770000
1.625543,2,9.500000,0.040000,0.300000,300,300,227.230000,227.230000,7577.000000,7331.000000,72.770000,72.770000
1.646218,2,9.500000,0.040000,0.300000,300,300,227.230000,227.230000,7635.000000,7388.000000,72.770000,72.770000
1.666899,2,9.500000,0.040000,0.300000,300,300,227.230000,227.230000,7674.000000,7427.000000,72.770000,72.770000
1.687411,2,9.500000,0.040000,0.300000,300,300,227.230000,227.230000,7693.000000,7446.000000,72.770000,72.770000
1.708036,2,9.500000,0.040000,0.300000,300,300,227.230000,227.230000,7751.000000,7504.000000,72.770000,72.770000
1.728584,2,9.500000,0.040000,0.300000,300,300,227.230000,227.230000,7791.000000,7542.000000,72.770000,72.770000
1.749229,2,9.500000,0.040000,0.300000,300,300,239.190000,239.190000,7810.000000,7561.000000,60.810000,60.810000
1.769868,2,9.500000,0.040000,0.300000,300,300,239.190000,239.190000,7869.000000,7620.000000,60.810000,60.810000
1.790572,2,9.500000,0.040000,0.300000,300,300,239.190000,239.190000,7908.000000,7659.000000,60.810000,60.810000
1.811271,2,9.500000,0.040000,0.300000,300,300,239.190000,227.230000,7947.000000,7697.000000,60.810000,72.770000
1.831945,2,9.500000,0.040000,0.300000,300,300,239.190000,227.230000,7987.000000,7737.000000,60.810000,72.770000
1.852478,2,9.500000,0.040000,0.300000,300,300,239.190000,227.230000,8026.000000,7776.000000,60.810000,72.770000
1.872949,2,9.500000,0.040000,0.300000,300,300,227.230000,227.230000,8064.000000,7815.000000,72.770000,72.770000
1.893584,2,9.500000,0.040000,0.300000,300,300,227.230000,227.230000,8123.000000,7874.000000,72.770000,72.770000
1.914264,2,9.500000,0.040000,0.300000,300,300,227.230000,227.230000,8163.000000,7913.000000,72.770000,72.770000
1.934806,2,9.500000,0.040000,0.300000,300,300,239.190000,239.190000,8183.000000,7933.000000,60.810000,60.810000
1.956325,2,9.500000,0.040000,0.300000,300,300,239.190000,239.190000,8243.000000,7993.000000,60.810000,60.810000
1.977002,2,9.500000,0.040000,0.300000,300,300,239.190000,239.190000,8283.000000,8032.000000,60.810000,60.810000
1.997693,2,9.500000,0.040000,0.300000,300,300,239.190000,239.190000,8323.000000,8072.000000,60.810000,60.810000
0.000000,3,9.500000,0.040000,0.300000,500,500,23.920000,23.920000,8521.000000,8268.000000,476.080000,476.080000
0.020386,3,9.500000,0.040000,0.300000,500,500,23.920000,23.920000,8530.000000,8277.000000,476.080000,476.080000
0.040738,3,9.500000,0.040000,0.300000,500,500,23.920000,23.920000,8565.000000,8309.000000,476.080000,476.080000
0.061134,3,9.500000,0.040000,0.300000,500,500,215.270000,203.310000,8601.000000,8344.000000,284.730000,296.690000
0.081612,3,9.500000,0.040000,0.300000,500,500,215.270000,203.310000,8635.000000,8376.000000,284.730000,296.690000
0.102110,3,9.500000,0.040000,0.300000,500,500,215.270000,203.310000,8670.000000,8407.000000,284.730000,296.690000
0.122834,3,9.500000,0.040000,0.300000,500,500,203.310000,179.390000,8704.000000,8437.000000,296.690000,320.610000
0.144714,3,9.500000,0.040000,0.300000,500,500,203.310000,179.390000,8739.000000,8469.000000,296.690000,320.610000
0.166359,3,9.500000,0.040000,0.300000,500,500,203.310000,179.390000,8773.000000,8500.000000,296.690000,320.610000
0.187960,3,9.500000,0.040000,0.300000,500,500,203.310000,191.350000,8825.000000,8547.000000,296.690000,308.650000
0.209195,3,9.500000,0.040000,0.300000,500,500,203.310000,191.350000,8860.000000,8580.000000,296.690000,308.650000
0.230730,3,9.500000,0.040000,0.300000,500,500,203.310000,191.350000,8878.000000,8596.000000,296.690000,308.650000
0.252311,3,9.500000,0.040000,0.300000,500,500,203.310000,191.350000,8931.000000,8645.000000,296.690000,308.650000
0.273722,3,9.500000,0.040000,0.300000,500,500,203.310000,191.350000,8967.000000,8677.000000,296.690000,308.650000
0.294831,3,9.500000,0.040000,0.300000,500,500,215.270000,203.310000,9023.000000,8728.000000,284.730000,296.690000
0.315016,3,9.500000,0.040000,0.300000,500,500,215.270000,203.310000,9059.000000,8762.000000,284.730000,296.690000
0.335229,3,9.500000,0.040000,0.300000,500,500,215.270000,203.310000,9078.000000,8779.000000,284.730000,296.690000
0.355547,3,9.500000,0.040000,0.300000,500,500,215.270000,203.310000,9134.000000,8830.000000,284.730000,296.690000
0.375996,3,9.500000,0.040000,0.300000,500,500,215.270000,203.310000,9172.000000,8865.000000,284.730000,296.690000
0.396321,3,9.500000,0.040000,0.300000,500,500,215.270000,203.310000,9211.000000,8901.000000,284.730000,296.690000
0.416688,3,9.500000,0.040000,0.300000,500,500,227.230000,203.310000,9249.000000,8936.000000,272.770000,296.690000
0.437154,3,9.500000,0.040000,0.300000,500,500,227.230000,203.310000,9287.000000,8972.000000,272.770000,296.690000
0.457587,3,9.500000,0.040000,0.300000,500,500,227.230000,203.310000,9327.000000,9009.000000,272.770000,296.690000
0.478146,3,9.500000,0.040000,0.300000,500,500,239.190000,203.310000,9366.000000,9045.000000,260.810000,296.690000
0.498892,3,9.500000,0.040000,0.300000,500,500,239.190000,203.310000,9406.000000,9081.000000,260.810000,296.690000
0.519447,3,9.500000,0.040000,0.300000,500,500,239.190000,203.310000,9446.000000,9120.000000,260.810000,296.690000
0.540157,3,9.500000,0.040000,0.300000,500,500,239.190000,215.270000,9486.000000,9157.000000,260.810000,284.730000
0.561249,3,9.500000,0.040000,0.300000,500,500,239.190000,215.270000,9527.000000,9194.000000,260.810000,284.730000
0.582794,3,9.500000,0.040000,0.300000,500,500,239.190000,215.270000,9567.000000,9233.000000,260.810000,284.730000
0.603984,3,9.500000,0.040000,0.300000,500,500,239.190000,239.190000,9608.000000,9272.000000,260.810000,260.810000
0.625191,3,9.500000,0.040000,0.300000,500,500,239.190000,239.190000,9650.000000,9310.000000,260.810000,260.810000
0.646650,3,9.500000,0.040000,0.300000,500,500,239.190000,239.190000,9692.000000,9349.000000,260.810000,260.810000
0.668050,3,9.500000,0.040000,0.300000,500,500,251.150000,239.190000,9755.000000,9409.000000,248.850000,260.810000
0.689328,3,9.500000,0.040000,0.300000,500,500,251.150000,239.190000,9798.000000,9448.000000,248.850000,260.810000
0.710082,3,9.500000,0.040000,0.300000,500,500,263.110000,251.150000,9819.000000,9468.000000,236.890000,248.850000
0.731022,3,9.500000,0.040000,0.300000,500,500,263.110000,251.150000,9884.000000,9529.000000,236.890000,248.850000
0.751690,3,9.500000,0.040000,0.300000,500,500,263.110000,251.150000,9927.000000,9569.000000,236.890000,248.850000
0.773152,3,9.500000,0.040000,0.300000,500,500,263.110000,251.150000,9971.000000,9610.000000,236.890000,248.850000
0.794117,3,9.500000,0.040000,0.300000,500,500,263.110000,251.150000,10014.000000,9652.000000,236.890000,248.850000
0.815233,3,9.500000,0.040000,0.300000,500,500,263.110000,251.150000,10058.000000,9693.000000,236.890000,248.850000
0.836917,3,9.500000,0.040000,0.300000,500,500,275.070000,263.110000,10125.000000,9756.000000,224.930000,236.890000
0.858447,3,9.500000,0.040000,0.300000,500,500,275.070000,263.110000,10171.000000,9798.000000,224.930000,236.890000
0.880064,3,9.500000,0.040000,0.300000,500,500,275.070000,263.110000,10215.000000,9841.000000,224.930000,236.890000
0.901288,3,9.500000,0.040000,0.300000,500,500,287.030000,239.190000,10262.000000,9884.000000,212.970000,260.810000
0.922930,3,9.500000,0.040000,0.300000,500,500,287.030000,239.190000,10307.000000,9927.000000,212.970000,260.810000
0.944254,3,9.500000,0.040000,0.300000,500,500,287.030000,239.190000,10354.000000,9970.000000,212.970000,260.810000
0.965422,3,9.500000,0.040000,0.300000,500,500,263.110000,263.110000,10399.000000,10014.000000,236.890000,236.890000
0.986869,3,9.500000,0.040000,0.300000,500,500,263.110000,263.110000,10447.000000,10057.000000,236.890000,236.890000
1.008968,3,9.500000,0.040000,0.300000,500,500,275.070000,275.070000,10494.000000,10101.000000,224.930000,224.930000
1.030108,3,9.500000,0.040000,0.300000,500,500,275.070000,275.070000,10565.000000,10168.000000,224.930000,224.930000
1.050364,3,9.500000,0.040000,0.300000,500,500,275.070000,275.070000,10612.000000,10213.000000,224.930000,224.930000
1.070549,3,9.500000,0.040000,0.300000,500,500,287.030000,263.110000,10660.000000,10257.000000,212.970000,236.890000
1.090952,3,9.500000,0.040000,0.300000,500,500,287.030000,263.110000,10709.000000,10303.000000,212.970000,236.890000
1.111537,3,9.500000,0.040000,0.300000,500,500,287.030000,263.110000,10757.000000,10349.000000,212.970000,236.890000
1.132552,3,9.500000,0.040000,0.300000,500,500,287.030000,275.070000,10806.000000,10394.000000,212.970000,224.930000
1.153820,3,9.500000,0.040000,0.300000,500,500,287.030000,275.070000,10855.000000,10440.000000,212.970000,224.930000
1.174861,3,9.500000,0.040000,0.300000,500,500,287.030000,275.070000,10904.000000,10486.000000,212.970000,224.930000
1.196397,3,9.500000,0.040000,0.300000,500,500,298.990000,287.030000,10979.000000,10557.000000,201.010000,212.970000
1.217693,3,9.500000,0.040000,0.300000,500,500,298.990000,287.030000,11028.000000,10602.000000,201.010000,212.970000
1.238238,3,9.500000,0.040000,0.300000,500,500,298.990000,287.030000,11079.000000,10650.000000,201.010000,212.970000
1.258444,3,9.500000,0.040000,0.300000,500,500,287.030000,287.030000,11129.000000,10697.000000,212.970000,212.970000
1.278653,3,9.500000,0.040000,0.300000,500,500,287.030000,287.030000,11179.000000,10745.000000,212.970000,212.970000
1.298853,3,9.500000,0.040000,0.300000,500,500,287.030000,287.030000,11231.000000,10793.000000,212.970000,212.970000
1.319099,3,9.500000,0.040000,0.300000,500,500,298.990000,287.030000,11282.000000,10841.000000,201.010000,212.970000
1.339337,3,9.500000,0.040000,0.300000,500,500,298.990000,287.030000,11333.000000,10889.000000,201.010000,212.970000
1.359641,3,9.500000,0.040000,0.300000,500,500,298.990000,287.030000,11384.000000,10938.000000,201.010000,212.970000
1.380098,3,9.500000,0.040000,0.300000,500,500,310.950000,287.030000,11436.000000,10987.000000,189.050000,212.970000
1.400517,3,9.500000,0.040000,0.300000,500,500,310.950000,287.030000,11488.000000,11036.000000,189.050000,212.970000
1.420883,3,9.500000,0.040000,0.300000,500,500,310.950000,287.030000,11540.000000,11085.000000,189.050000,212.970000
1.441547,3,9.500000,0.040000,0.300000,500,500,322.910000,287.030000,11592.000000,11135.000000,177.090000,212.970000
1.462251,3,9.500000,0.040000,0.300000,500,500,322.910000,287.030000,11645.000000,11185.000000,177.090000,212.970000
1.482980,3,9.500000,0.040000,0.300000,500,500,322.910000,287.030000,11698.000000,11235.000000,177.090000,212.970000
1.503809,3,9.500000,0.040000,0.300000,500,500,310.950000,298.990000,11751.000000,11285.000000,189.050000,201.010000
1.524704,3,9.500000,0.040000,0.300000,500,500,310.950000,298.990000,11804.000000,11336.000000,189.050000,201.010000
1.546031,3,9.500000,0.040000,0.300000,500,500,310.950000,298.990000,11857.000000,11386.000000,189.050000,201.010000
1.567516,3,9.500000,0.040000,0.300000,500,500,322.910000,310.950000,11911.000000,11437.000000,177.090000,189.050000
1.588979,3,9.500000,0.040000,0.300000,500,500,322.910000,310.950000,11991.000000,11514.000000,177.090000,189.050000
1.610601,3,9.500000,0.040000,0.300000,500,500,322.910000,310.950000,12019.000000,11540.000000,177.090000,189.050000
1.632134,3,9.500000,0.040000,0.300000,500,500,322.910000,298.990000,12100.000000,11617.000000,177.090000,201.010000
1.653665,3,9.500000,0.040000,0.300000,500,500,322.910000,298.990000,12155.000000,11669.000000,177.090000,201.010000
1.675077,3,9.500000,0.040000,0.300000,500,500,322.910000,310.950000,12238.000000,11748.000000,177.090000,189.050000
1.696741,3,9.500000,0.040000,0.300000,500,500,322.910000,310.950000,12265.000000,11774.000000,177.090000,189.050000
1.717879,3,9.500000,0.040000,0.300000,500,500,322.910000,310.950000,12348.000000,11853.000000,177.090000,189.050000
1.738370,3,9.500000,0.040000,0.300000,500,500,322.910000,322.910000,12403.000000,11906.000000,177.090000,177.090000
1.759176,3,9.500000,0.040000,0.300000,500,500,322.910000,322.910000,12460.000000,11959.000000,177.090000,177.090000
1.780809,3,9.500000,0.040000,0.300000,500,500,322.910000,322.910000,12516.000000,12013.000000,177.090000,177.090000
1.801557,3,9.500000,0.040000,0.300000,500,500,334.870000,322.910000,12572.000000,12066.000000,165.130000,177.090000
1.822658,3,9.500000,0.040000,0.300000,500,500,334.870000,322.910000,12629.000000,12120.000000,165.130000,177.090000
1.843347,3,9.500000,0.040000,0.300000,500,500,334.870000,322.910000,12686.000000,12174.000000,165.130000,177.090000
1.864768,3,9.500000,0.040000,0.300000,500,500,346.820000,322.910000,12743.000000,12228.000000,153.180000,177.090000
1.885775,3,9.500000,0.040000,0.300000,500,500,346.820000,322.910000,12799.000000,12282.000000,153.180000,177.090000
1.907115,3,9.500000,0.040000,0.300000,500,500,346.820000,322.910000,12858.000000,12337.000000,153.180000,177.090000
1.928729,3,9.500000,0.040000,0.300000,500,500,334.870000,334.870000,12915.000000,12392.000000,165.130000,165.130000
1.949975,3,9.500000,0.040000,0.300000,500,500,334.870000,334.870000,13002.000000,12474.000000,165.130000,165.130000
1.971611,3,9.500000,0.040000,0.300000,500,500,334.870000,322.910000,13031.000000,12502.000000,165.130000,177.090000
1.993661,3,9.500000,0.040000,0.300000,500,500,334.870000,322.910000,13118.000000,12585.000000,165.130000,177.090000
